parents,clones,t1,t2,t3
4771,4771,373,543,2254
4772,4772,373,1868,2047
4773,4773,373,1179,1396
4774,4774,373,1294,905
4775,4775,373,1409,4423
4776,4776,373,334,396
4777,4777,373,626,1000
4778,4778,373,793,538
4779,4779,373,1096,1085
4780,4780,373,511,1424
4781,4781,373,417,849
4782,4782,373,313,538
4783,4783,373,2201,3094
4784,4784,373,334,311
4785,4785,373,271,632
4786,4786,373,1116,2198
4787,4787,373,845,1264
4788,4788,373,563,519
4789,4789,373,1784,3424
4790,4790,373,647,1217
4791,4791,373,824,1981
4792,4792,373,292,1217
4793,4793,373,772,2603
4794,4794,373,2608,4169
4795,4795,373,553,1339
4796,4796,373,2358,3546
4797,4797,373,1210,3876
4798,4798,373,584,1000
4799,4799,373,511,1867
4800,4800,373,1367,1490
4801,4801,373,1409,1773
4802,4802,373,741,1434
4803,4803,373,2389,3150
4804,4804,373,1732,1603
4805,4805,373,52,943
4806,4806,373,1951,3122
4807,4807,373,1544,1556
4808,4808,373,1137,1641
4809,4809,373,1377,2443
4810,4810,373,1169,1424
4811,4811,373,136,500
4812,4812,373,1054,3207
4813,4813,373,2087,4669
4814,4814,373,574,264
4815,4815,363,981,3028
4816,4816,363,303,434
4817,4817,363,1482,2509
4818,4818,363,1242,868
4819,4819,363,543,1358
4820,4820,363,511,500
4821,4821,363,1690,4829
4822,4822,363,668,1368
4823,4823,363,1356,679
4824,4824,363,1534,2584
4825,4825,363,282,726
4826,4826,363,3631,4763
4827,4827,363,1888,3660
4828,4828,363,584,151
4829,4829,363,856,1217
4830,4830,363,292,500
4831,4831,363,1575,4112
4832,4832,363,1283,2547
4833,4833,363,814,3320
4834,4834,363,1283,1811
4835,4835,363,2076,3726
4836,4836,363,1638,2896
4837,4837,363,323,434
4838,4838,363,3850,11082
4839,4839,363,292,896
4840,4840,363,428,349
4841,4841,363,887,3377
4842,4842,363,1868,1952
4843,4843,363,689,1236
4844,4844,363,960,283
4845,4845,363,2535,2848
4846,4846,363,449,453
4847,4847,363,1941,3716
4848,4848,363,553,773
4849,4849,363,470,462
4850,4850,363,2525,2782
4851,4851,363,1148,1236
4852,4852,363,4090,6697
4853,4853,363,3276,4480
4854,4854,363,2348,4914
4855,4855,363,490,887
4856,4856,363,1492,2000
4857,4857,363,1513,1839
4858,4858,363,4998,11224
4859,4859,363,1575,3197
4860,4860,363,1002,1698
4861,4861,354,2014,4593
4862,4862,354,2139,2858
4863,4863,354,3026,3537
4864,4864,354,1002,3839
4865,4865,354,1221,1245
4866,4866,354,522,2311
4867,4867,354,814,1688
4868,4868,354,2921,3971
4869,4869,354,2525,4112
4870,4870,354,1753,6008
4871,4871,354,1179,1037
4872,4872,354,407,1981
4873,4873,354,271,1339
4874,4874,354,814,764
4875,4875,354,1847,755
4876,4876,354,2702,3754
4877,4877,354,2400,2160
4878,4878,354,1805,2254
4879,4879,354,1513,4112
4880,4880,354,1429,1160
4881,4881,354,1022,4348
4882,4882,354,1221,1245
4883,4883,354,271,1047
4884,4884,354,1012,1330
4885,4885,354,1607,1462
4886,4886,354,1471,4131
4887,4887,354,929,1490
4888,4888,354,553,1236
4889,4889,354,511,274
4890,4890,354,480,1094
4891,4891,354,1221,1990
4892,4892,354,2525,4141
4893,4893,354,574,1924
4894,4894,354,1951,2641
4895,4895,354,1972,4150
4896,4896,354,1189,1264
4897,4897,354,1409,2697
4898,4898,354,1388,2509
4899,4899,354,730,1839
4900,4900,354,981,1443
4901,4901,354,563,1094
4902,4902,354,3099,6366
4903,4903,354,1252,1047
4904,4904,354,511,821
4905,4905,354,1513,2141
4906,4906,354,803,2631
4907,4907,354,2348,4018
4908,4908,354,511,3726
4909,4909,354,876,1971
4910,4910,344,856,1217
4911,4911,344,115,179
4912,4912,344,709,1471
4913,4913,344,772,849
4914,4914,344,1262,1707
4915,4915,344,4914,12233
4916,4916,344,772,1056
4917,4917,344,2160,2433
4918,4918,344,803,2198
4919,4919,344,908,1632
4920,4920,344,845,1226
4921,4921,344,1784,2094
4922,4922,344,647,868
4923,4923,344,730,179
4924,4924,344,2149,4103
4925,4925,344,1669,5933
4926,4926,344,407,622
4927,4927,344,522,1934
4928,4928,344,470,1179
4929,4929,344,1440,3292
4930,4930,344,271,415
4931,4931,344,2066,2358
4932,4932,344,2859,3452
4933,4933,344,1774,651
4934,4934,344,1774,4640
4935,4935,344,303,528
4936,4936,344,344,726
4937,4937,344,532,1905
4938,4938,344,282,509
4939,4939,344,949,811
4940,4940,344,125,349
4941,4941,344,532,1292
4942,4942,344,365,490
4943,4943,344,1346,2697
4944,4944,344,970,1207
4945,4945,335,1701,2980
4946,4946,335,1002,4640
4947,4947,335,1711,2669
4948,4948,335,626,1358
4949,4949,335,2170,1896
4950,4950,335,136,915
4951,4951,335,1586,2141
4952,4952,335,271,1019
4953,4953,335,2243,3792
4954,4954,335,1429,3084
4955,4955,335,3318,6961
4956,4956,335,428,1943
4957,4957,335,167,141
4958,4958,335,344,1047
4959,4959,335,814,1000
4960,4960,335,1054,3546
4961,4961,335,897,1934
4962,4962,335,866,1801
4963,4963,335,1022,1622
4964,4964,335,1022,1405
4965,4965,335,762,2066
4966,4966,335,2661,5093
4967,4967,335,553,406
4968,4968,335,1158,500
4969,4969,335,772,2424
4970,4970,335,741,971
4971,4971,335,2567,3103
4972,4972,335,1377,1481
4973,4973,335,876,1085
4974,4974,335,125,207
4975,4975,335,1085,1509
4976,4976,335,2765,4150
4977,4977,335,730,538
4978,4978,335,2108,2980
4979,4979,335,1523,3905
4980,4980,335,668,330
4981,4981,335,2483,3461
4982,4982,335,459,1037
4983,4983,335,449,2009
4984,4984,335,1200,1698
4985,4985,335,1262,1877
4986,4986,335,376,858
4987,4987,335,1179,1405
4988,4988,335,1356,2235
4989,4989,335,1169,2858
4990,4990,335,490,2613
4991,4991,335,2556,2924
4992,4992,335,511,2235
4993,4993,335,532,1452
4994,4994,335,2285,4008
4995,4995,335,1377,1717
4996,4996,335,543,443
4997,4997,335,2327,6414
4998,4998,335,2066,3999
4999,4999,335,897,1245
5000,5000,335,1805,2613
5001,5001,325,897,1462
5002,5002,325,1242,2999
5003,5003,325,428,1019
5004,5004,325,574,802
5005,5005,325,459,2000
5006,5006,325,543,1094
5007,5007,325,1888,1377
5008,5008,325,835,2584
5009,5009,325,94,236
5010,5010,325,313,368
5011,5011,325,897,519
5012,5012,325,1753,2075
5013,5013,325,334,443
5014,5014,325,1283,2301
5015,5015,325,574,755
5016,5016,325,323,868
5017,5017,325,803,868
5018,5018,325,1252,3339
5019,5019,325,1273,2603
5020,5020,325,835,2745
5021,5021,325,949,2896
5022,5022,325,1690,3414
5023,5023,325,1127,1575
5024,5024,325,52,490
5025,5025,325,814,330
5026,5026,325,1429,2320
5027,5027,325,1628,2952
5028,5028,325,3078,5480
5029,5029,325,1909,1415
5030,5030,325,1127,4188
5031,5031,325,876,1405
5032,5032,325,647,670
5033,5033,325,2379,3509
5034,5034,325,1419,1122
5035,5035,325,313,132
5036,5036,325,1158,2924
5037,5037,325,636,424
5038,5038,325,1836,3433
5039,5039,325,1022,2160
5040,5040,325,115,321
5041,5041,325,1429,2358
5042,5042,325,1231,1773
5043,5043,325,511,604
5044,5044,325,198,585
5045,5045,325,1575,2415
5046,5046,325,271,1386
5047,5047,325,396,887
5048,5048,325,31,783
5049,5049,325,2567,4075
5050,5050,325,470,934
5051,5051,325,803,1245
5052,5052,325,1951,3065
5053,5053,325,1534,7008
5054,5054,325,2139,5272
5055,5055,325,1857,1849
5056,5056,325,1617,2811
5057,5057,325,1335,2641
5058,5058,325,1638,3065
5059,5059,325,647,632
5060,5060,325,866,670
5061,5061,325,334,2471
5062,5062,316,188,94
5063,5063,316,2588,1283
5064,5064,316,699,283
5065,5065,316,887,1217
5066,5066,316,751,1028
5067,5067,316,762,2084
5068,5068,316,2650,7027
5069,5069,316,1221,1292
5070,5070,316,1565,1896
5071,5071,316,511,1547
5072,5072,316,1137,2650
5073,5073,316,1335,1783
5074,5074,316,1356,1245
5075,5075,316,157,1264
5076,5076,316,2462,5018
5077,5077,316,438,1151
5078,5078,316,1763,1339
5079,5079,316,981,773
5080,5080,316,2629,4027
5081,5081,316,1586,1679
5082,5082,316,2504,5140
5083,5083,316,772,1726
5084,5084,316,188,934
5085,5085,316,845,1952
5086,5086,316,1002,1896
5087,5087,316,376,1405
5088,5088,316,292,2405
5089,5089,316,772,1132
5090,5090,316,991,1669
5091,5091,316,595,1471
5092,5092,316,532,2556
5093,5093,316,1148,2311
5094,5094,316,1262,2009
5095,5095,316,1127,1962
5096,5096,316,198,773
5097,5097,316,856,1066
5098,5098,316,3078,4018
5099,5099,316,4090,6489
5100,5100,316,1106,802
5101,5101,316,887,613
5102,5102,316,616,57
5103,5103,316,783,971
5104,5104,316,303,821
5105,5105,316,3923,3961
5106,5106,316,1471,1424
5107,5107,316,1127,2707
5108,5108,306,522,1952
5109,5109,306,303,689
5110,5110,306,824,1415
5111,5111,306,209,707
5112,5112,306,543,1509
5113,5113,306,261,1575
5114,5114,306,626,2235
5115,5115,306,417,566
5116,5116,306,1106,2839
5117,5117,306,2222,2349
5118,5118,306,981,2028
5119,5119,306,501,773
5120,5120,306,3047,3999
5121,5121,306,1377,2594
5122,5122,306,1179,953
5123,5123,306,2045,3792
5124,5124,306,417,1519
5125,5125,306,1242,2396
5126,5126,306,543,2952
5127,5127,306,1982,2726
5128,5128,306,250,651
5129,5129,306,2003,2264
5130,5130,306,2233,3971
5131,5131,306,887,1641
5132,5132,306,949,1603
5133,5133,306,949,2433
5134,5134,306,261,66
5135,5135,306,438,396
5136,5136,306,271,170
5137,5137,306,323,47
5138,5138,306,1294,1019
5139,5139,306,1148,1424
5140,5140,306,908,2471
5141,5141,306,490,1075
5142,5142,306,949,2141
5143,5143,306,1993,4037
5144,5144,306,626,1386
5145,5145,306,146,85
5146,5146,306,908,538
5147,5147,306,240,981
5148,5148,306,2066,1820
5149,5149,306,376,1783
5150,5150,306,198,387
5151,5151,306,647,1292
5152,5152,306,261,368
5153,5153,306,271,594
5154,5154,306,1722,1773
5155,5155,306,1200,5461
5156,5156,306,470,1500
5157,5157,306,991,2801
5158,5158,306,2295,3103
5159,5159,306,407,141
5160,5160,306,355,1104
5161,5161,306,2473,5225
5162,5162,306,125,377
5163,5163,306,1617,2641
5164,5164,296,1701,4829
5165,5165,296,730,896
5166,5166,296,939,236
5167,5167,296,876,1085
5168,5168,296,605,2273
5169,5169,296,198,1339
5170,5170,296,1096,1877
5171,5171,296,668,821
5172,5172,296,876,3197
5173,5173,296,396,689
5174,5174,296,2087,2848
5175,5175,296,2765,3839
5176,5176,296,271,585
5177,5177,296,240,802
5178,5178,296,1701,7196
5179,5179,296,657,811
5180,5180,296,459,1594
5181,5181,296,1096,726
5182,5182,296,678,934
5183,5183,296,292,538
5184,5184,296,396,1273
5185,5185,296,1002,660
5186,5186,296,751,1339
5187,5187,296,1116,1471
5188,5188,296,365,462
5189,5189,296,595,1537
5190,5190,296,981,1971
5191,5191,296,2650,3792
5192,5192,296,626,1405
5193,5193,296,772,1792
5194,5194,296,2880,3443
5195,5195,296,814,406
5196,5196,296,396,406
5197,5197,296,1169,2415
5198,5198,296,198,500
5199,5199,296,334,3188
5200,5200,296,1492,2150
5201,5201,296,230,1320
5202,5202,296,2577,1764
5203,5203,296,1273,2282
5204,5204,296,83,264
5205,5205,296,428,651
5206,5206,296,1127,1924
5207,5207,296,104,170
5208,5208,296,167,264
5209,5209,296,1795,3216
5210,5210,296,1085,1236
5211,5211,296,689,660
5212,5212,296,490,2037
5213,5213,296,407,924
5214,5214,296,428,1264
5215,5215,296,553,311
5216,5216,296,803,1707
5217,5217,296,1711,3707
5218,5218,296,1002,868
5219,5219,296,1169,1585
5220,5220,296,543,1339
5221,5221,296,1857,2669
5222,5222,296,1377,2980
5223,5223,296,720,1066
5224,5224,296,1732,2782
5225,5225,296,459,1669
5226,5226,296,1461,1481
5227,5227,296,198,1500
5228,5228,296,2191,3339
5229,5229,296,605,1019
5230,5230,296,2692,5291
5231,5231,296,104,349
5232,5232,296,1200,2641
5233,5233,296,960,1801
5234,5234,296,1857,4103
5235,5235,296,1763,2556
5236,5236,296,490,283
5237,5237,296,2128,4584
5238,5238,287,376,773
5239,5239,287,595,2028
5240,5240,287,2003,4141
5241,5241,287,1252,2358
5242,5242,287,1419,1443
5243,5243,287,689,1094
5244,5244,287,250,764
5245,5245,287,449,556
5246,5246,287,939,2509
5247,5247,287,323,849
5248,5248,287,2880,4725
5249,5249,287,1210,1603
5250,5250,287,2744,5423
5251,5251,287,480,264
5252,5252,287,1158,2764
5253,5253,287,981,2962
5254,5254,287,417,641
5255,5255,287,1033,990
5256,5256,287,42,321
5257,5257,287,1335,1726
5258,5258,287,1346,3263
5259,5259,287,845,424
5260,5260,287,219,387
5261,5261,287,709,1311
5262,5262,287,177,1424
5263,5263,287,365,1019
5264,5264,287,1158,1537
5265,5265,287,1064,1056
5266,5266,287,1054,1236
5267,5267,287,563,1009
5268,5268,287,459,453
5269,5269,287,605,1339
5270,5270,287,365,7031689
5271,5271,287,616,1896
5272,5272,287,1805,3122
5273,5273,287,1502,3433
5274,5274,287,125,57
5275,5275,287,783,1528
5276,5276,287,1294,1537
5277,5277,287,303,698
5278,5278,287,730,2896
5279,5279,287,282,207
5280,5280,287,2139,3254
5281,5281,287,1722,2396
5282,5282,287,835,2066
5283,5283,287,344,1452
5284,5284,287,605,1452
5285,5285,287,918,962
5286,5286,287,511,415
5287,5287,287,1085,1509
5288,5288,287,1440,1207
5289,5289,287,949,1481
5290,5290,287,1325,2660
5291,5291,287,407,245
5292,5292,287,1638,2330
5293,5293,287,1033,1047
5294,5294,287,1231,1924
5295,5295,287,1596,4565
5296,5296,287,793,3726
5297,5297,287,1628,2933
5298,5298,287,334,226
5299,5299,287,1617,5272
5300,5300,287,407,915
5301,5301,287,1179,4310
5302,5302,287,2191,4584
5303,5303,287,334,934
5304,5304,287,522,1613
5305,5305,287,626,2509
5306,5306,287,323,1170
5307,5307,287,3067,7442
5308,5308,287,678,547
5309,5309,277,887,858
5310,5310,277,876,1452
5311,5311,277,866,1264
5312,5312,277,188,896
5313,5313,277,908,1386
5314,5314,277,730,556
5315,5315,277,1315,2226
5316,5316,277,856,896
5317,5317,277,803,1245
5318,5318,277,209,698
5319,5319,277,1492,1358
5320,5320,277,1294,2301
5321,5321,277,960,217
5322,5322,277,762,915
5323,5323,277,772,981
5324,5324,277,991,415
5325,5325,277,271,236
5326,5326,277,1148,1773
5327,5327,277,1221,2056
5328,5328,277,762,519
5329,5329,277,1242,1405
5330,5330,277,657,707
5331,5331,277,1273,1226
5332,5332,277,2671,2848
5333,5333,277,762,1669
5334,5334,277,981,2141
5335,5335,277,167,1783
5336,5336,277,2848,3273
5337,5337,277,282,1094
5338,5338,277,303,613
5339,5339,277,2901,6102
5340,5340,277,219,660
5341,5341,277,146,566
5342,5342,277,543,924
5343,5343,277,470,604
5344,5344,277,188,802
5345,5345,277,1221,2481
5346,5346,277,219,132
5347,5347,277,532,698
5348,5348,277,563,2245
5349,5349,277,741,1132
5350,5350,277,1617,1415
5351,5351,277,762,236
5352,5352,277,1419,3197
5353,5353,277,1116,3273
5354,5354,277,1878,3075
5355,5355,277,3652,9403
5356,5356,277,470,1122
5357,5357,277,303,358
5358,5358,277,1941,2216
5359,5359,277,563,1160
5360,5360,277,417,528
5361,5361,277,1033,1594
5362,5362,277,657,698
5363,5363,277,1659,2650
5364,5364,277,230,915
5365,5365,277,657,528
5366,5366,277,417,255
5367,5367,277,981,1019
5368,5368,277,177,424
5369,5369,277,741,1000
5370,5370,268,803,1754
5371,5371,268,720,1519
5372,5372,268,584,1471
5373,5373,268,198,811
5374,5374,268,2400,6178
5375,5375,268,1325,1311
5376,5376,268,209,302
5377,5377,268,344,481
5378,5378,268,1148,2688
5379,5379,268,157,698
5380,5380,268,1388,2282
5381,5381,268,2953,3433
5382,5382,268,334,509
5383,5383,268,1189,2622
5384,5384,268,605,1066
5385,5385,268,1169,1368
5386,5386,268,417,274
5387,5387,268,1377,670
5388,5388,268,1356,3141
5389,5389,268,303,1292
5390,5390,268,1544,2216
5391,5391,268,1242,3895
5392,5392,268,939,1019
5393,5393,268,1795,4772
5394,5394,268,365,1141
5395,5395,268,261,490
5396,5396,268,918,755
5397,5397,268,1941,3480
5398,5398,268,605,1094
5399,5399,268,678,1679
5400,5400,268,1137,1226
5401,5401,268,522,2075
5402,5402,268,918,821
5403,5403,268,1231,566
5404,5404,268,198,632
5405,5405,268,1012,2037
5406,5406,268,1304,3726
5407,5407,268,511,113
5408,5408,268,3036,4829
5409,5409,268,1482,877
5410,5410,268,1137,4159
5411,5411,268,2827,1726
5412,5412,268,636,1141
5413,5413,268,1127,2056
5414,5414,268,438,217
5415,5415,268,2734,5895
5416,5416,268,303,453
5417,5417,268,438,1104
5418,5418,268,407,1198
5419,5419,268,1179,1226
5420,5420,268,762,1971
5421,5421,268,1346,2254
5422,5422,268,1273,1424
5423,5423,268,480,660
5424,5424,268,1169,1273
5425,5425,268,63,490
5426,5426,268,2222,2792
5427,5427,268,1054,2886
5428,5428,268,115,566
5429,5429,268,908,1688
5430,5430,268,1575,2999
5431,5431,268,1492,1764
5432,5432,268,657,1028
5433,5433,268,897,2094
5434,5434,268,73,387
5435,5435,268,115,1547
5436,5436,268,73,321
5437,5437,268,1252,3131
5438,5438,268,73,75
5439,5439,268,1669,1717
5440,5440,268,334,924
5441,5441,268,2181,5735
5442,5442,268,709,1679
5443,5443,268,313,1679
5444,5444,268,1304,2160
5445,5445,268,136,387
5446,5446,268,376,434
5447,5447,258,63,207
5448,5448,258,1513,1349
5449,5449,258,1022,1198
5450,5450,258,605,594
5451,5451,258,1763,1396
5452,5452,258,490,481
5453,5453,258,1795,2980
5454,5454,258,866,2282
5455,5455,258,1283,1867
5456,5456,258,636,311
5457,5457,258,3047,7130
5458,5458,258,1304,2169
5459,5459,258,793,773
5460,5460,258,1075,217
5461,5461,258,1419,1877
5462,5462,258,783,1867
5463,5463,258,167,1094
5464,5464,258,125,443
5465,5465,258,1043,764
5466,5466,258,845,5018
5467,5467,258,83,396
5468,5468,258,219,207
5469,5469,258,1878,3858
5470,5470,258,1200,2424
5471,5471,258,501,707
5472,5472,258,908,1811
5473,5473,258,470,1509
5474,5474,258,1429,4339
5475,5475,258,1732,2792
5476,5476,258,897,1603
5477,5477,258,1492,2075
5478,5478,258,1242,2499
5479,5479,258,2963,3046
5480,5480,258,939,1151
5481,5481,258,219,207
5482,5482,258,574,368
5483,5483,258,1763,3386
5484,5484,258,897,943
5485,5485,258,1544,2066
5486,5486,258,282,330
5487,5487,258,146,330
5488,5488,258,1325,490
5489,5489,258,1784,2075
5490,5490,258,261,896
5491,5491,258,1231,792
5492,5492,258,532,245
5493,5493,258,3078,4197
5494,5494,258,177,1273
5495,5495,258,1346,1924
5496,5496,258,574,1547
5497,5497,258,803,462
5498,5498,258,2473,1820
5499,5499,258,730,490
5500,5500,258,459,849
5501,5501,258,657,1226
5502,5502,258,94,104
5503,5503,258,1690,3792
5504,5504,258,5071,5848
5505,5505,258,1231,2330
5506,5506,258,1690,2660
5507,5507,258,2514,3395
5508,5508,258,1096,1264
5509,5509,258,856,1311
5510,5510,258,730,1292
5511,5511,249,605,943
5512,5512,249,428,1094
5513,5513,249,1899,1641
5514,5514,249,1680,1773
5515,5515,249,991,1254
5516,5516,249,303,736
5517,5517,249,63,179
5518,5518,249,636,1820
5519,5519,249,1242,3405
5520,5520,249,762,1632
5521,5521,249,188,283
5522,5522,249,1805,3141
5523,5523,249,2963,3707
5524,5524,249,709,368
5525,5525,249,490,887
5526,5526,249,1002,1160
5527,5527,249,292,113
5528,5528,249,1148,3386
5529,5529,249,741,1094
5530,5530,249,1148,1801
5531,5531,249,230,547
5532,5532,249,219,509
5533,5533,249,334,1056
5534,5534,249,856,1934
5535,5535,249,1962,3395
5536,5536,249,1033,1556
5537,5537,249,1482,1971
5538,5538,249,2045,3395
5539,5539,249,835,321
5540,5540,249,1753,3207
5541,5541,249,814,1113
5542,5542,249,219,472
5543,5543,249,219,670
5544,5544,249,271,689
5545,5545,249,2379,3594
5546,5546,249,1179,1528
5547,5547,249,751,1386
5548,5548,249,136,28
5549,5549,249,929,2122
5550,5550,249,136,311
5551,5551,249,2681,2565
5552,5552,249,125,160
5553,5553,249,929,2575
5554,5554,249,136,151
5555,5555,249,2160,2122
5556,5556,249,292,189
5557,5557,249,605,434
5558,5558,249,1283,2980
5559,5559,249,2275,6555
5560,5560,249,709,1952
5561,5561,249,741,1254
5562,5562,249,2003,2471
5563,5563,249,1513,2358
5564,5564,249,261,19
5565,5565,249,960,1160
5566,5566,249,219,1009
5567,5567,249,772,1358
5568,5568,249,1054,2745
5569,5569,239,1022,1198
5570,5570,239,490,1358
5571,5571,239,125,943
5572,5572,239,1200,3160
5573,5573,239,563,915
5574,5574,239,157,830
5575,5575,239,376,962
5576,5576,239,396,349
5577,5577,239,365,434
5578,5578,239,282,434
5579,5579,239,1419,2603
5580,5580,239,1315,1801
5581,5581,239,1815,1386
5582,5582,239,1367,2396
5583,5583,239,1440,2613
5584,5584,239,73,528
5585,5585,239,1962,1952
5586,5586,239,970,1019
5587,5587,239,709,792
5588,5588,239,2149,2245
5589,5589,239,94,453
5590,5590,239,1200,2848
5591,5591,239,146,368
5592,5592,239,2222,2386
5593,5593,239,209,387
5594,5594,239,720,604
5595,5595,239,1169,1934
5596,5596,239,991,2169
5597,5597,239,209,1113
5598,5598,239,250,387
5599,5599,239,1210,1830
5600,5600,239,261,274
5601,5601,239,647,415
5602,5602,239,459,443
5603,5603,239,83,236
5604,5604,239,1419,3763
5605,5605,239,501,858
5606,5606,239,240,990
5607,5607,239,1033,1368
5608,5608,239,543,415
5609,5609,239,1012,2622
5610,5610,239,209,462
5611,5611,239,303,651
5612,5612,239,2984,5565
5613,5613,239,1116,2537
5614,5614,239,605,1122
5615,5615,239,939,2773
5616,5616,239,271,1830
5617,5617,239,480,613
5618,5618,239,1398,3075
5619,5619,239,470,387
5620,5620,239,1388,2754
5621,5621,239,501,1867
5622,5622,239,532,1613
5623,5623,239,751,490
5624,5624,239,2076,2999
5625,5625,239,3652,6253
5626,5626,239,407,500
5627,5627,239,240,726
5628,5628,239,595,604
5629,5629,239,1461,2650
5630,5630,239,929,2066
5631,5631,239,1482,2094
5632,5632,239,344,1000
5633,5633,239,52,198
5634,5634,239,1722,1490
5635,5635,239,678,1075
5636,5636,239,2577,7234
5637,5637,239,657,698
5638,5638,239,136,189
5639,5639,239,428,321
5640,5640,239,219,358
5641,5641,239,438,453
5642,5642,239,73,292
5643,5643,230,449,736
5644,5644,230,2880,4169
5645,5645,230,1419,4075
5646,5646,230,803,1981
5647,5647,230,1169,2471
5648,5648,230,887,1236
5649,5649,230,1534,2037
5650,5650,230,772,2396
5651,5651,230,136,19
5652,5652,230,991,1160
5653,5653,230,21,38
5654,5654,230,104,207
5655,5655,230,250,85
5656,5656,230,334,2603
5657,5657,230,866,1471
5658,5658,230,689,1735
5659,5659,230,1367,2179
5660,5660,230,835,962
5661,5661,230,1450,1792
5662,5662,230,282,622
5663,5663,230,198,85
5664,5664,230,668,1820
5665,5665,230,292,1434
5666,5666,230,876,1386
5667,5667,230,1231,1037
5668,5668,230,1544,3226
5669,5669,230,1941,1085
